,Unnamed: 0,date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,surface,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment,name,x,y
92,92,2023-02-19,JPN,Tokyo,06:40,February Stakes (4yo+) (Dirt),Flat,,Grade 1,,4yo+,,1m,8f,1600,Standard,AW,16,5.0,12,5,11.25,0.3,Auvergne (JPN),7,H,128,,1:37.47,97.47,31.0,Yuichi Fukunaga,Masayuki Nishimura,,–,92,Smart Falcon (JPN),Guyenne (JPN),Tanino Gimlet,Tadakuni Sugiyama,,Tokyo,139.4860812868083,35.66254653064314
93,93,2023-02-19,JPN,Tokyo,06:40,February Stakes (4yo+) (Dirt),Flat,,Grade 1,,4yo+,,1m,8f,1600,Standard,AW,16,16.0,13,16,12,.75,Keiai Turquoise (JPN),7,H,128,,1:37.60,97.60,182.0,Kazuo Yokoyama,Koichi Shintani,,–,90,Kinshasa No Kiseki (AUS),Keiai Daisy (JPN),Kurofune,Keiai Stallion Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
94,94,2023-02-19,JPN,Tokyo,06:40,February Stakes (4yo+) (Dirt),Flat,,Grade 1,,4yo+,,1m,8f,1600,Standard,AW,16,10.0,14,10,15.5,3.5,T M South Dan (JPN),6,H,128,,1:38.18,98.18,30.0,Christophe-Patrice Lemaire,Masayoshi Ebina,,–,82,South Vigorous (USA),Moving Out (JPN),Langfuhr,Masatsugu Takezono,,Tokyo,139.4860812868083,35.66254653064314
95,95,2023-02-19,JPN,Tokyo,06:40,February Stakes (4yo+) (Dirt),Flat,,Grade 1,,4yo+,,1m,8f,1600,Standard,AW,16,9.0,15,9,19.5,4,Shonan Nadeshiko (JPN),6,M,123,,1:38.85,98.85,29.0,Takeshi Yokoyama,Naosuke Sugai,,–,68,Orfevre (JPN),Shonan Mao (JPN),Daiwa Major,Tetsuhide Kunimoto,,Tokyo,139.4860812868083,35.66254653064314
96,96,2023-02-19,JPN,Tokyo,06:40,February Stakes (4yo+) (Dirt),Flat,,Grade 1,,4yo+,,1m,8f,1600,Standard,AW,16,1.0,16,1,21.5,2,Jasper Prince (USA),8,H,128,,1:39.18,99.18,321.0,Katsuharu Tanaka,Hideyuki Mori,,–,68,Violence (USA),Ambitious Journey (CAN),Bernardini,Kazuo Kato,,Tokyo,139.4860812868083,35.66254653064314
97,97,2023-04-23,JPN,Tokyo,07:45,Sankei Sports Sho Flora Stakes (3yo Fillies) (Turf),Flat,,Grade 2,,3yo,F,1m2f,10f,2000,Good To Firm,Turf,15,7.0,1,7,0,0,Golden Hind (JPN),3,F,119,,1:58.90,118.90,16.6,Akira Sugawara,Yasuo Takeichi,333899.8,–,111,Gold Ship (JPN),Oregon Lady (IRE),Shamardal,Thoroughbred Club Ruffian Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
98,98,2023-04-23,JPN,Tokyo,07:45,Sankei Sports Sho Flora Stakes (3yo Fillies) (Turf),Flat,,Grade 2,,3yo,F,1m2f,10f,2000,Good To Firm,Turf,15,2.0,2,2,1.25,1.25,So Dazzling (JPN),3,F,119,,1:59.11,119.11,3.5,Keita Tosaki,Hidetaka Otonashi,134063.44,–,108,Hearts Cry (JPN),So Magic (JPN),Symboli Kris S,Shadai Race Horse Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
99,99,2023-04-23,JPN,Tokyo,07:45,Sankei Sports Sho Flora Stakes (3yo Fillies) (Turf),Flat,,Grade 2,,3yo,F,1m2f,10f,2000,Good To Firm,Turf,15,1.0,3,1,2.5,1.25,Bright Jewelry (JPN),3,F,119,,1:59.32,119.32,7.7,Katsuma Sameshima,Shinsuke Hashiguchi,82766.87,–,106,Epiphaneia (JPN),Air Pascale (JPN),War Emblem,Seiko Nishimura,,Tokyo,139.4860812868083,35.66254653064314
100,100,2023-04-23,JPN,Tokyo,07:45,Sankei Sports Sho Flora Stakes (3yo Fillies) (Turf),Flat,,Grade 2,,3yo,F,1m2f,10f,2000,Good To Firm,Turf,15,14.0,4,14,2.75,0.3,England Eyes (GB),3,F,119,,1:59.36,119.36,5.2,Kazuo Yokoyama,Shogo Yasuda,49093.66,–,105,Kingman (GB),Nuovo Record (JPN),Hearts Cry,Reiko Hara,,Tokyo,139.4860812868083,35.66254653064314
101,101,2023-04-23,JPN,Tokyo,07:45,Sankei Sports Sho Flora Stakes (3yo Fillies) (Turf),Flat,,Grade 2,,3yo,F,1m2f,10f,2000,Good To Firm,Turf,15,11.0,5,11,3,0.3,Deux Moulins (JPN),3,F,119,,1:59.40,119.40,4.1,Damian Lane,Tomohito Ozeki,32729.1,–,104,Satono Diamond (JPN),Amelie (JPN),Distorted Humor,Sunday Racing Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
102,102,2023-04-23,JPN,Tokyo,07:45,Sankei Sports Sho Flora Stakes (3yo Fillies) (Turf),Flat,,Grade 2,,3yo,F,1m2f,10f,2000,Good To Firm,Turf,15,8.0,6,8,4.25,1.25,Itokawa Sakura (JPN),3,F,119,,1:59.61,119.61,30.0,Takuya Ono,Kazuya Makita,,–,102,Gold Ship (JPN),Kawakami Sakura (IRE),Danehill Dancer,Masakazu Futakuchi,,Tokyo,139.4860812868083,35.66254653064314
103,103,2023-04-23,JPN,Tokyo,07:45,Sankei Sports Sho Flora Stakes (3yo Fillies) (Turf),Flat,,Grade 2,,3yo,F,1m2f,10f,2000,Good To Firm,Turf,15,15.0,7,15,4.75,0.3,Pixilation (JPN),3,F,119,,1:59.69,119.69,52.0,Takeshi Yokoyama,Takanori Kikuzawa,,–,101,Hearts Cry (JPN),Sheer Drama (USA),Burning Roma,Shadai Race Horse Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
104,104,2023-04-23,JPN,Tokyo,07:45,Sankei Sports Sho Flora Stakes (3yo Fillies) (Turf),Flat,,Grade 2,,3yo,F,1m2f,10f,2000,Good To Firm,Turf,15,3.0,8,3,5,0.3,Ammaliare (JPN),3,F,119,,1:59.73,119.73,186.0,Yutaka Yoshida,Noboru Takagi,,–,101,Gold Ship (JPN),Kalavinka (USA),Bernardini,Dearest Club Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
105,105,2023-04-23,JPN,Tokyo,07:45,Sankei Sports Sho Flora Stakes (3yo Fillies) (Turf),Flat,,Grade 2,,3yo,F,1m2f,10f,2000,Good To Firm,Turf,15,5.0,9,5,5.25,0.3,Aufheben (JPN),3,F,119,,1:59.78,119.78,69.0,Keisuke Dazai,Ryo Takahashi,,–,100,Satono Diamond (JPN),Runway (JPN),King Kamehameha,Get Next Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
106,106,2023-04-23,JPN,Tokyo,07:45,Sankei Sports Sho Flora Stakes (3yo Fillies) (Turf),Flat,,Grade 2,,3yo,F,1m2f,10f,2000,Good To Firm,Turf,15,10.0,10,10,5.25,0.05,Barossa Valley (JPN),3,F,119,,1:59.78,119.78,44.0,Shu Ishibashi,Tomokazu Takano,,–,100,Hearts Cry (JPN),Pirramimma (USA),Unbridleds Song,Silk Racing Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
107,107,2023-04-23,JPN,Tokyo,07:45,Sankei Sports Sho Flora Stakes (3yo Fillies) (Turf),Flat,,Grade 2,,3yo,F,1m2f,10f,2000,Good To Firm,Turf,15,6.0,11,6,6,.75,Kiminonawa Maria (JPN),3,F,119,,1:59.90,119.90,10.6,Ryota Sameshima,Teruhiko Chida,,–,99,Harbinger (GB),Shadow Maria (JPN),Victoire Pisa,Kazuyoshi Urano,,Tokyo,139.4860812868083,35.66254653064314
108,108,2023-04-23,JPN,Tokyo,07:45,Sankei Sports Sho Flora Stakes (3yo Fillies) (Turf),Flat,,Grade 2,,3yo,F,1m2f,10f,2000,Good To Firm,Turf,15,13.0,12,13,6,0.05,Koinyobo (JPN),3,F,119,,1:59.91,119.91,191.0,Hironobu Tanabe,Hidemasa Nakao,,–,98,Kizuna (JPN),La Pesanteur (JPN),King Kamehameha,Koji Oka,,Tokyo,139.4860812868083,35.66254653064314
109,109,2023-04-23,JPN,Tokyo,07:45,Sankei Sports Sho Flora Stakes (3yo Fillies) (Turf),Flat,,Grade 2,,3yo,F,1m2f,10f,2000,Good To Firm,Turf,15,9.0,13,9,6.5,0.3,Reciprocity (JPN),3,F,119,,1:59.98,119.98,66.0,Ryuji Wada,Yasuhito Tamura,,–,98,Kizuna (JPN),Sahpresa (USA),Sahm,Shadai Race Horse Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
110,110,2023-04-23,JPN,Tokyo,07:45,Sankei Sports Sho Flora Stakes (3yo Fillies) (Turf),Flat,,Grade 2,,3yo,F,1m2f,10f,2000,Good To Firm,Turf,15,12.0,14,12,8.25,1.75,Tiffany Donna (JPN),3,F,119,,2:00.28,120.28,25.6,Hiroshi Kitamura,Tetsuya Kimura,,–,94,Duramente (JPN),Opulence (USA),Giants Causeway,Masahiro Miki,,Tokyo,139.4860812868083,35.66254653064314
111,111,2023-04-23,JPN,Tokyo,07:45,Sankei Sports Sho Flora Stakes (3yo Fillies) (Turf),Flat,,Grade 2,,3yo,F,1m2f,10f,2000,Good To Firm,Turf,15,4.0,15,4,9,.75,Queen Of Soul (JPN),3,F,119,,2:00.40,120.40,9.8,Akihide Tsumura,Toru Hayashi,,–,93,Mind Your Biscuits (USA),Bijoux Mignon (JPN),Daiwa Major,Jacomo Llc,,Tokyo,139.4860812868083,35.66254653064314
112,112,2023-04-29,JPN,Tokyo,07:45,TV Tokyo Hai Aoba Sho (3yo) (Turf),Flat,,Grade 2,,3yo,,1m4f,12f,2400,Good To Firm,Turf,15,11.0,1,11,0,0,Skilfing (JPN),3,C,123,,2:23.90,143.90,1.7,Christophe-Patrice Lemaire,Tetsuya Kimura,346752.27,–,112,Kitasan Black (JPN),Rossweisse (JPN),Symboli Kris S,Carrot Farm Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
113,113,2023-04-29,JPN,Tokyo,07:45,TV Tokyo Hai Aoba Sho (3yo) (Turf),Flat,,Grade 2,,3yo,,1m4f,12f,2400,Good To Firm,Turf,15,4.0,2,4,.5,.5,Hearts Concerto (JPN),3,C,123,,2:23.98,143.98,5.7,Kohei Matsuyama,Ryo Takei,140433.03,–,110,Hearts Cry (JPN),Nasuno Sibelius (USA),Unbridleds Song,Green Farm Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
114,114,2023-04-29,JPN,Tokyo,07:45,TV Tokyo Hai Aoba Sho (3yo) (Turf),Flat,,Grade 2,,3yo,,1m4f,12f,2400,Good To Firm,Turf,15,2.0,3,2,2.5,2,Timur (JPN),3,C,123,,2:24.32,144.32,144.0,Kosei Miura,Kazuya Nakatake,89098.69,–,107,Kizuna (JPN),White Rose (USA),Tapit,Koji Maeda,,Tokyo,139.4860812868083,35.66254653064314
115,115,2023-04-29,JPN,Tokyo,07:45,TV Tokyo Hai Aoba Sho (3yo) (Turf),Flat,,Grade 2,,3yo,,1m4f,12f,2400,Good To Firm,Turf,15,13.0,4,13,3.75,1.25,May Tesoro (JPN),3,C,123,,2:24.53,144.53,43.0,Yuga Kawada,Yasuo Takeichi,50981.87,–,105,Mikki Rocket (JPN),Flip Flop (JPN),Lincoln,Ryotokuji Kenji Holdings Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
116,116,2023-04-29,JPN,Tokyo,07:45,TV Tokyo Hai Aoba Sho (3yo) (Turf),Flat,,Grade 2,,3yo,,1m4f,12f,2400,Good To Firm,Turf,15,5.0,5,5,5.5,1.75,Ame Blanche (JPN),3,C,123,,2:24.82,144.82,18.0,Yutaka Yoshida,Masahiro Takeuchi,33987.92,–,102,Kizuna (JPN),Soulful Voice (JPN),King Kamehameha,Kazuhiro Furukawa,,Tokyo,139.4860812868083,35.66254653064314
117,117,2023-04-29,JPN,Tokyo,07:45,TV Tokyo Hai Aoba Sho (3yo) (Turf),Flat,,Grade 2,,3yo,,1m4f,12f,2400,Good To Firm,Turf,15,10.0,6,10,5.75,0.3,Savona (JPN),3,C,123,,2:24.86,144.86,18.2,Kenichi Ikezoe,Kazuya Nakatake,,–,102,Kizuna (JPN),T K Rapid (JPN),Snitzel,Makoto Kato,,Tokyo,139.4860812868083,35.66254653064314
118,118,2023-04-29,JPN,Tokyo,07:45,TV Tokyo Hai Aoba Sho (3yo) (Turf),Flat,,Grade 2,,3yo,,1m4f,12f,2400,Good To Firm,Turf,15,1.0,7,1,6.25,.5,Meiner Emperor (JPN),3,C,123,,2:24.94,144.94,67.0,Ryuji Wada,Hisashi Shimizu,,–,101,Gold Ship (JPN),Meine Theresia (JPN),Roses In May,Thoroughbred Club Ruffian Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
119,119,2023-04-29,JPN,Tokyo,07:45,TV Tokyo Hai Aoba Sho (3yo) (Turf),Flat,,Grade 2,,3yo,,1m4f,12f,2400,Good To Firm,Turf,15,6.0,8,6,6.5,0.3,Grande Venus (JPN),3,C,123,,2:24.98,144.98,13.5,Damian Lane,Yasuo Tomomichi,,–,100,Kitasan Black (JPN),Halwa Sweet (JPN),Machiavellian,Kazuhiro Sasaki,,Tokyo,139.4860812868083,35.66254653064314
120,120,2023-04-29,JPN,Tokyo,07:45,TV Tokyo Hai Aoba Sho (3yo) (Turf),Flat,,Grade 2,,3yo,,1m4f,12f,2400,Good To Firm,Turf,15,7.0,9,7,7,0.3,Nishino Revenant (JPN),3,G,123,,2:25.07,145.07,171.0,Takuya Ono,Hiroyuki Uehara,,–,100,Nero (JPN),Nishino Amore (JPN),Conduit,Shigeyuki Nishiyama,,Tokyo,139.4860812868083,35.66254653064314
121,121,2023-04-29,JPN,Tokyo,07:45,TV Tokyo Hai Aoba Sho (3yo) (Turf),Flat,,Grade 2,,3yo,,1m4f,12f,2400,Good To Firm,Turf,15,15.0,10,15,8.5,1.5,Roselle (JPN),3,C,123,,2:25.32,145.32,481.0,Akihide Tsumura,Naru Owada,,–,98,Silver State (JPN),Reine Univers (JPN),Taiki Shuttle,Junichi Tanaka,,Tokyo,139.4860812868083,35.66254653064314
122,122,2023-04-29,JPN,Tokyo,07:45,TV Tokyo Hai Aoba Sho (3yo) (Turf),Flat,,Grade 2,,3yo,,1m4f,12f,2400,Good To Firm,Turf,15,3.0,11,3,12.5,4,Yori Maru (JPN),3,C,123,,2:25.98,145.98,25.9,Akira Sugawara,Hiroyuki Uemura,,–,91,Real Steel (JPN),T M Ocean (JPN),Dancing Brave,Yorikatsu Tsujiko,,Tokyo,139.4860812868083,35.66254653064314
123,123,2023-04-29,JPN,Tokyo,07:45,TV Tokyo Hai Aoba Sho (3yo) (Turf),Flat,,Grade 2,,3yo,,1m4f,12f,2400,Good To Firm,Turf,15,8.0,12,8,13.75,1.25,Hishi Taycan (JPN),3,C,123,,2:26.19,146.19,6.6,Mirco Demuro,Noriyuki Hori,,–,89,Maurice (JPN),Lyra (JPN),Stay Gold,Masahide Abe,,Tokyo,139.4860812868083,35.66254653064314
124,124,2023-04-29,JPN,Tokyo,07:45,TV Tokyo Hai Aoba Sho (3yo) (Turf),Flat,,Grade 2,,3yo,,1m4f,12f,2400,Good To Firm,Turf,15,9.0,13,9,16.25,2.5,Shadow Sonic (JPN),3,C,123,,2:26.61,146.61,193.0,Ryusei Sakai,Yasuyuki Tsujino,,–,85,Epiphaneia (JPN),Shadow Moon (JPN),King Halo,Tomokazu Iizuka,,Tokyo,139.4860812868083,35.66254653064314
125,125,2023-04-29,JPN,Tokyo,07:45,TV Tokyo Hai Aoba Sho (3yo) (Turf),Flat,,Grade 2,,3yo,,1m4f,12f,2400,Good To Firm,Turf,15,12.0,14,12,16.25,0.05,Asakara King (JPN),3,C,123,,2:26.62,146.62,13.1,Yukito Ishikawa,Makoto Saito,,–,85,Kizuna (JPN),Asaka Lovers (JPN),King Halo,Yuji Yamaguchi,,Tokyo,139.4860812868083,35.66254653064314
126,126,2023-04-29,JPN,Tokyo,07:45,TV Tokyo Hai Aoba Sho (3yo) (Turf),Flat,,Grade 2,,3yo,,1m4f,12f,2400,Good To Firm,Turf,15,14.0,15,14,16.75,.5,Masahaya Wolds (JPN),3,C,123,,2:26.69,146.69,501.0,Takezo Nagano,Teiichi Konno,,–,84,Mind Your Biscuits (USA),Pay Forward (JPN),Deep Impact,Masao Nakamura,,Tokyo,139.4860812868083,35.66254653064314
127,127,2023-04-30,JPN,Tokyo,07:30,Sweetpea Stakes (3yo Fillies) (Turf),Flat,,Listed,,3yo,F,1m1f,9f,1800,Good To Firm,Turf,13,13.0,1,13,0,0,Uvarovite (JPN),3,F,119,,1:47.60,107.60,4.3,Akira Sugawara,Kiyoshi Hagiwara,127863.8,–,101,Satono Crown (JPN),Aigrette (JPN),Sunday Silence,Seiichi Iketani,,Tokyo,139.4860812868083,35.66254653064314
128,128,2023-04-30,JPN,Tokyo,07:30,Sweetpea Stakes (3yo Fillies) (Turf),Flat,,Listed,,3yo,F,1m1f,9f,1800,Good To Firm,Turf,13,5.0,2,5,1,1,Alice Verite (JPN),3,F,119,,1:47.77,107.77,3.9,Hironobu Tanabe,Kazuya Nakatake,50918.93,–,99,Kizuna (JPN),Lumiere Verite (USA),Cozzene,Makoto Kato,,Tokyo,139.4860812868083,35.66254653064314
129,129,2023-04-30,JPN,Tokyo,07:30,Sweetpea Stakes (3yo Fillies) (Turf),Flat,,Listed,,3yo,F,1m1f,9f,1800,Good To Firm,Turf,13,7.0,3,7,1.25,0.2,Agraciado (JPN),3,F,119,,1:47.84,107.84,4.6,Akihide Tsumura,Naoya Nakamura,31753.52,–,99,Real Steel (JPN),Salasie (FR),Teofilo,Lion Race Horse Co Ltd,,Tokyo,139.4860812868083,35.66254653064314
130,130,2023-04-30,JPN,Tokyo,07:30,Sweetpea Stakes (3yo Fillies) (Turf),Flat,,Listed,,3yo,F,1m1f,9f,1800,Good To Firm,Turf,13,4.0,4,4,2.5,1.25,Mikatte Yondeii (JPN),3,F,119,,1:48.02,108.02,64.0,Masami Matsuoka,Takeshi Horiuchi,18882.18,–,96,Isla Bonita (JPN),Baltimore (JPN),Stay Gold,Pneuma Records Inc,,Tokyo,139.4860812868083,35.66254653064314
